Fight_Id,Win/No Contest/Draw,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id
8e971c1ec4b981cc,win,Marlon Vera,Wulijiburen,1,0,45,31,1,2,0,0,Bantamweight,KO/TKO Punch,2,4:53,03b1e846b09f721d
bd1fc4ff619f4e61,win,Dustin Poirier,Eddie Alvarez,1,0,54,26,0,0,2,1,Lightweight,KO/TKO Punches,2,4:05,322a56923b396b4d
6b47093b62155478,win,Jose Aldo,Jeremy Stephens,1,0,29,20,0,0,0,0,Featherweight,KO/TKO Punches,1,4:19,322a56923b396b4d
0b2ae6c368369d1b,win,Joanna Jedrzejczyk,Tecia Pennington,0,0,62,33,0,0,0,0,Women's Strawweight,U-DEC,3,5:00,322a56923b396b4d
ef2c7bfced561374,win,Alexander Hernandez,Olivier Aubin-Mercier,0,0,39,19,4,2,0,1,Lightweight,U-DEC,3,5:00,322a56923b396b4d
77be83973766e104,win,Jordan Mein,Alex Morono,0,0,14,20,3,0,0,1,Welterweight,U-DEC,3,5:00,322a56923b396b4d
11c851a73ffb55ba,win,Hakeem Dawodu,Austin Arnett,0,0,75,23,0,0,0,0,Featherweight,U-DEC,3,5:00,322a56923b396b4d
e54c16d867875738,win,Islam Makhachev,Kajan Johnson,0,0,7,7,1,0,1,0,Lightweight,SUB Armbar,1,4:43,322a56923b396b4d
95f37dc43e808ebf,win,Ion Cutelaba,Gadzhimurad Antigulov,0,0,40,12,0,3,0,0,Light Heavyweight,KO/TKO Elbows,1,4:25,322a56923b396b4d
3249bbbb7ce837ef,win,John Makdessi,Ross Pearson,0,0,131,79,0,0,0,0,Lightweight,U-DEC,3,5:00,322a56923b396b4d
c4253cb471013765,win,Katlyn Cerminara,Alexis Davis,0,0,62,70,0,1,0,0,Women's Flyweight,U-DEC,3,5:00,322a56923b396b4d
09ab925c4cfe0cc5,win,Dustin Ortiz,Matheus Nicolau,1,0,8,7,0,0,0,0,Flyweight,KO/TKO Kick,1,3:49,322a56923b396b4d
d441715577c5934c,win,Nina Nunes,Randa Markos,0,0,49,23,0,1,0,0,Women's Strawweight,U-DEC,3,5:00,322a56923b396b4d
62f564662f33692d,win,Devin Powell,Alvaro Herrera Mendoza,1,0,12,7,0,0,0,0,Lightweight,KO/TKO Kicks,1,1:52,322a56923b396b4d
62389e8fb68f93a4,win,Anthony Smith,Mauricio Rua,1,0,23,4,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,1:29,4f732e58ed907eff
e0e19f79019d63d2,win,Corey Anderson,Glover Teixeira,0,0,48,20,7,0,0,1,Light Heavyweight,U-DEC,3,5:00,4f732e58ed907eff
20bbf7e139c73e8d,win,Abu Azaitar,Vitor Miranda,0,0,48,19,1,3,0,1,Middleweight,U-DEC,3,5:00,4f732e58ed907eff
8784ae31153178cd,win,Marcin Tybura,Stefan Struve,0,0,41,31,5,0,0,0,Heavyweight,U-DEC,3,5:00,4f732e58ed907eff
23e03d226eb7af80,win,Danny Roberts,David Zawada,0,0,45,33,0,2,1,5,Welterweight,S-DEC,3,5:00,4f732e58ed907eff
4f16ef3e707447a0,win,Nasrat Haqparast,Marc Diakiese,1,0,93,50,0,0,0,0,Lightweight,U-DEC,3,5:00,4f732e58ed907eff
3ce7f58911773a56,win,Damir Hadzovic,Nick Hein,1,0,71,43,0,0,0,0,Lightweight,S-DEC,3,5:00,4f732e58ed907eff
e8190df7465ba2df,win,Bartosz Fabinski,Emil Meek,0,0,35,21,6,0,0,1,Welterweight,U-DEC,3,5:00,4f732e58ed907eff
b71192c8fe23078c,win,Nad Narimani,Khalid Taha,0,0,45,32,6,0,0,0,Featherweight,U-DEC,3,5:00,4f732e58ed907eff
afb0d61f22e85d90,win,Aleksandar Rakic,Justin Ledet,1,0,104,12,3,0,0,0,Light Heavyweight,U-DEC,3,5:00,4f732e58ed907eff
110a49a43aafe044,win,Manny Bermudez,Davey Grant,1,0,3,4,0,0,2,0,Bantamweight,SUB Triangle Choke,1,0:59,4f732e58ed907eff
981ed463bf5d91a8,win,Darko Stosic,Jeremy Kimball,0,0,9,4,0,0,0,0,Light Heavyweight,KO/TKO Elbows,1,3:13,4f732e58ed907eff
43af04881587abbc,win,Pingyuan Liu,Damian Stasiak,0,0,32,24,1,3,2,0,Bantamweight,U-DEC,3,5:00,4f732e58ed907eff
35ebaf80f8730b14,win,Junior Dos Santos,Blagoy Ivanov,0,0,110,51,0,0,0,0,Heavyweight,U-DEC,5,5:00,b45d6b73f4ca4467
543de77637ad2a20,win,Sage Northcutt,Zak Ottow,1,1,24,6,1,1,1,1,Welterweight,KO/TKO Punch,2,3:13,b45d6b73f4ca4467
786296db3c4749f1,win,Ricky Glenn,Dennis Bermudez,0,0,48,42,0,6,1,0,Featherweight,S-DEC,3,5:00,b45d6b73f4ca4467
a3dd2249d046cf9d,win,Niko Price,Randy Brown,0,0,12,13,1,1,0,0,Welterweight,KO/TKO Punch,2,1:09,b45d6b73f4ca4467
c3939438ae7934df,win,Chad Mendes,Myles Jury,1,0,17,3,0,0,0,0,Featherweight,KO/TKO Punch,1,2:52,b45d6b73f4ca4467
691c0d2f30e4de5a,win,Cat Zingano,Marion Reneau,0,0,33,14,6,0,0,0,Women's Bantamweight,U-DEC,3,5:00,b45d6b73f4ca4467
b25eacaca1499e30,win,Alejandro Perez,Eddie Wineland,0,0,53,48,0,0,0,0,Bantamweight,U-DEC,3,5:00,b45d6b73f4ca4467
67018331e90a9949,win,Alexander Volkanovski,Darren Elkins,2,0,100,82,2,1,3,0,Featherweight,U-DEC,3,5:00,b45d6b73f4ca4467
48d21357134ca51a,win,Said Nurmagomedov,Justin Scoggins,0,0,65,32,1,0,0,0,Flyweight,S-DEC,3,5:00,b45d6b73f4ca4467
66ba984cc547e31a,win,Raoni Barcelos,Kurt Holobaugh,1,0,82,102,3,1,0,0,Featherweight,KO/TKO Punch,3,1:29,b45d6b73f4ca4467
cda0d9b5ce9b9c12,win,Liz Carmouche,Jennifer Maia,0,0,53,42,3,0,0,0,Women's Flyweight,U-DEC,3,5:00,b45d6b73f4ca4467
c1677875a80c2584,win,Mark De La Rosa,Elias Garcia,0,0,25,19,2,0,1,0,Flyweight,SUB Rear Naked Choke,2,2:00,b45d6b73f4ca4467
7fe2b6a9fc4748fa,win,Jessica Aguilar,Jodie Esquibel,0,0,128,81,0,0,0,0,Women's Strawweight,U-DEC,3,5:00,b45d6b73f4ca4467
fccedc456048216b,win,Daniel Cormier,Stipe Miocic,1,0,25,24,0,1,0,0,Heavyweight,KO/TKO Punches,1,4:33,35585d970300d45a
9bd9a8127b55fbf7,win,Derrick Lewis,Francis Ngannou,0,0,20,11,0,0,0,0,Heavyweight,U-DEC,3,5:00,35585d970300d45a
7a3947a0e7bc3558,win,Mike Perry,Paul Felder,0,0,62,56,2,0,0,0,Welterweight,S-DEC,3,5:00,35585d970300d45a
d3f26e0fbf694375,win,Anthony Pettis,Michael Chiesa,0,0,9,12,0,2,2,0,Lightweight,SUB Triangle Choke,2,0:52,35585d970300d45a
55bd050afe169b34,win,Khalil Rountree Jr.,Gokhan Saki,1,0,9,5,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,1:36,35585d970300d45a
c9e4aa12aaa7309e,win,Paulo Costa,Uriah Hall,1,0,75,58,0,0,0,0,Middleweight,KO/TKO Punches,2,2:38,35585d970300d45a
148c26038e80465b,win,Raphael Assuncao,Rob Font,0,0,54,20,2,0,0,0,Bantamweight,U-DEC,3,5:00,35585d970300d45a
2817a6f9e09eb15f,win,Drakkar Klose,Lando Vannata,0,0,55,50,1,1,0,0,Lightweight,U-DEC,3,5:00,35585d970300d45a
9589b41c4637b057,win,Curtis Millender,Max Griffin,0,0,38,44,1,1,0,0,Welterweight,U-DEC,3,5:00,35585d970300d45a
bd97a96ac8203457,win,Dan Hooker,Gilbert Burns,2,0,22,13,0,0,1,0,Lightweight,KO/TKO Punches,1,2:28,35585d970300d45a
c931097a857ed60c,win,Emily Whitmire,Jamie Moyle,0,0,53,50,1,0,0,0,Women's Strawweight,U-DEC,3,5:00,35585d970300d45a
247f9e56965a1c07,win,Israel Adesanya,Brad Tavares,0,0,119,40,0,1,1,0,Middleweight,U-DEC,5,5:00,8215e4fe24e8e81b
1d8e2e8e3bd28cad,win,Michael Trizano,Joe Giannetti,0,0,42,29,0,1,1,0,Lightweight,S-DEC,3,5:00,8215e4fe24e8e81b
1901d27ea35ae733,win,Brad Katona,Jay Cucciniello,0,0,71,14,2,0,0,0,Featherweight,U-DEC,3,5:00,8215e4fe24e8e81b
674f3fa16e717ff1,win,Alex Caceres,Martin Bravo,0,0,82,78,0,3,0,0,Featherweight,S-DEC,3,5:00,8215e4fe24e8e81b
7c2b219fe208c565,win,Roxanne Modafferi,Barb Honchak,0,0,51,24,1,0,0,0,Women's Flyweight,KO/TKO Elbows,2,3:32,8215e4fe24e8e81b
760b90b0805e0fbf,win,Alessio Di Chirico,Julian Marquez,0,0,50,47,4,0,0,2,Middleweight,S-DEC,3,5:00,8215e4fe24e8e81b
b3caae587e956f54,win,Montana De La Rosa,Rachael Ostovich,0,0,56,40,0,0,1,1,Women's Flyweight,SUB Rear Naked Choke,3,4:21,8215e4fe24e8e81b
4caa0dcdaa253612,win,Luis Pena,Richie Smullen,1,0,8,7,1,2,1,0,Lightweight,SUB Guillotine Choke,1,3:32,8215e4fe24e8e81b
9fc03704a10977b3,win,John Gunther,Allan Zuniga,0,0,27,59,8,0,0,1,Lightweight,M-DEC,3,5:00,8215e4fe24e8e81b
ca3963b76a38c408,win,Bryce Mitchell,Tyler Diamond,0,0,38,51,3,3,1,0,Featherweight,M-DEC,3,5:00,8215e4fe24e8e81b
4d549f33c0711a7a,win,Steven Peterson,Matt Bessette,0,0,74,57,2,0,1,0,Featherweight,S-DEC,3,5:00,8215e4fe24e8e81b
363b72bf7f75091c,win,Gerald Meerschaert,Oskar Piechota,0,1,51,23,3,1,2,2,Middleweight,SUB Rear Naked Choke,2,4:55,8215e4fe24e8e81b
28c70663b99560a8,win,Leon Edwards,Donald Cerrone,0,0,84,60,0,1,0,0,Welterweight,U-DEC,5,5:00,ac5f67109accb482
bb4755924dfafaea,win,Ovince Saint Preux,Tyson Pedro,0,1,7,9,0,0,1,1,Light Heavyweight,SUB Armbar,1,2:54,ac5f67109accb482
2242e7df6f320ea6,win,Jessica Eye,Jessica-Rose Clark,0,0,67,51,1,0,0,0,Women's Flyweight,U-DEC,3,5:00,ac5f67109accb482
484c48d3723e72cd,win,Li Jingliang,Daichi Abe,0,0,96,45,0,0,0,0,Welterweight,U-DEC,3,5:00,ac5f67109accb482
8167bd097a16062f,win,Petr Yan,Teruto Ishihara,2,0,25,11,0,0,0,0,Bantamweight,KO/TKO Punch,1,3:28,ac5f67109accb482
c5c5f678558a0ba2,win,Song Yadong,Felipe Arantes,1,0,39,8,1,0,1,0,Bantamweight,KO/TKO Elbow,2,4:59,ac5f67109accb482
bb7408d59b7279f7,win,Shane Young,Rolando Dy,0,0,104,57,1,0,0,0,Featherweight,KO/TKO Elbow,2,4:40,ac5f67109accb482
b125025990755616,win,Song Kenan,Hector Aldana,1,0,32,39,0,2,0,0,Welterweight,KO/TKO Punch,2,4:45,ac5f67109accb482
ab6cd718c5459eeb,win,Jake Matthews,Shinsho Anzai,0,0,12,1,1,0,1,0,Welterweight,SUB Rear Naked Choke,1,2:44,ac5f67109accb482
d80b0bea0e260b95,win,Yan Xiaonan,Viviane Pereira,0,0,71,44,0,0,0,0,Women's Strawweight,U-DEC,3,5:00,ac5f67109accb482
d5176b45df32f67e,win,Matt Schnell,Naoki Inoue,0,0,71,48,0,0,0,0,Flyweight,S-DEC,3,5:00,ac5f67109accb482
26582aa0b79d2f20,win,Yuta Sasaki,Jenel Lausa,0,0,25,7,5,0,1,0,Flyweight,SUB Rear Naked Choke,2,4:04,ac5f67109accb482
3d12c63c47828937,win,Ji Yeon Kim,Melinda Fabian,0,0,73,72,0,0,0,0,Women's Flyweight,S-DEC,3,5:00,ac5f67109accb482
5a09fd7cb3db9705,win,Robert Whittaker,Yoel Romero,0,2,128,111,0,3,0,0,Middleweight,S-DEC,5,5:00,2eae41f61776c60f
eb6f80ccaf2a3dbc,win,Colby Covington,Rafael Dos Anjos,0,0,99,105,7,3,0,0,Welterweight,U-DEC,5,5:00,2eae41f61776c60f
051124b25d576906,win,Holly Holm,Megan Anderson,0,0,47,26,4,0,1,0,Women's Featherweight,U-DEC,3,5:00,2eae41f61776c60f
319b09306094259b,win,Tai Tuivasa,Andrei Arlovski,1,0,54,51,0,0,0,0,Heavyweight,U-DEC,3,5:00,2eae41f61776c60f
64756e0f4b305da8,ncnc,CM Punk,Mike Jackson,0,0,19,64,1,1,0,0,Welterweight,Overturned,3,5:00,2eae41f61776c60f
7fd0f7b3866b2c75,win,Curtis Blaydes,Alistair Overeem,0,0,37,7,4,0,0,2,Heavyweight,KO/TKO Elbows,3,2:56,2eae41f61776c60f
c3425412e4f2f486,win,Claudia Gadelha,Carla Esparza,0,0,26,43,4,2,1,0,Women's Strawweight,S-DEC,3,5:00,2eae41f61776c60f
32990cbf8976d94b,win,Mirsad Bektic,Ricardo Lamas,0,0,31,34,2,0,0,2,Featherweight,S-DEC,3,5:00,2eae41f61776c60f
140e810f952714ea,win,Chris de la Rocha,Rashad Coulter,0,0,40,30,3,0,2,0,Heavyweight,KO/TKO Punches,2,3:53,2eae41f61776c60f
8f9b16f170dbdbb6,win,Anthony Smith,Rashad Evans,1,0,6,1,0,0,0,0,Light Heavyweight,KO/TKO Knee,1,0:53,2eae41f61776c60f
5e2f2f5d9a756de9,win,Sergio Pettis,Joseph Benavidez,0,0,74,59,0,2,0,0,Flyweight,S-DEC,3,5:00,2eae41f61776c60f
e82d734674ce4d46,win,Charles Oliveira,Clay Guida,0,0,14,9,0,0,1,0,Lightweight,SUB Guillotine Choke,1,2:18,2eae41f61776c60f
d3f5854d16fc31f9,win,Dan Ige,Mike Santiago,0,0,25,0,1,0,0,0,Featherweight,KO/TKO Punches,1,0:50,2eae41f61776c60f
69b147aaaafeb47d,win,Marlon Moraes,Jimmie Rivera,1,0,7,0,0,0,0,0,Bantamweight,KO/TKO Kick,1,0:33,d29b5c4f22c6357d
921a8db065cd8cc5,win,Gregor Gillespie,Vinc Pichel,0,0,13,7,7,0,2,0,Lightweight,SUB Arm Triangle,2,4:06,d29b5c4f22c6357d
f43f9861e73739c8,win,Walt Harris,Daniel Spitz,1,0,29,17,0,0,0,0,Heavyweight,KO/TKO Punches,2,4:59,d29b5c4f22c6357d
b7c7707ccea492c7,win,Ben Saunders,Jake Ellenberger,1,0,10,5,0,0,0,0,Welterweight,KO/TKO Knee,1,1:56,d29b5c4f22c6357d
9cb4196446f3ce79,win,Julio Arce,Daniel Teymur,0,0,63,37,0,0,1,0,Featherweight,SUB Rear Naked Choke,3,2:55,d29b5c4f22c6357d
194d73490eb731c6,win,Sam Alvey,Gian Villante,1,0,53,50,0,0,0,0,Light Heavyweight,S-DEC,3,5:00,d29b5c4f22c6357d
9fb0a4e18ddcd14c,win,Sijara Eubanks,Lauren Murphy,0,0,75,49,2,0,0,0,Women's Flyweight,U-DEC,3,5:00,d29b5c4f22c6357d
a25633b1494f1360,win,David Teymur,Nik Lentz,0,0,67,61,0,0,0,0,Lightweight,U-DEC,3,5:00,d29b5c4f22c6357d
026c4a26106cc158,win,Belal Muhammad,Chance Rencountre,0,0,70,16,3,0,1,0,Welterweight,U-DEC,3,5:00,d29b5c4f22c6357d
19fc916df1f0e6ff,win,Desmond Green,Gleison Tibau,0,0,77,28,0,0,0,0,Lightweight,U-DEC,3,5:00,d29b5c4f22c6357d
4b155647201d549e,win,Nathaniel Wood,Johnny Eduardo,0,0,33,37,0,0,1,0,Bantamweight,SUB D'Arce Choke,2,2:18,d29b5c4f22c6357d
7969abc596485189,win,Jose Torres,Jarred Brooks,0,0,22,31,1,2,0,0,Flyweight,KO/TKO Punches,2,2:55,d29b5c4f22c6357d
cd117bfce747184f,win,Darren Till,Stephen Thompson,1,0,38,30,0,0,0,0,Welterweight,U-DEC,5,5:00,f5990c11974d8e9c
426ca5caeb857f1e,win,Neil Magny,Craig White,1,0,18,6,0,0,0,0,Welterweight,KO/TKO Knee,1,4:32,f5990c11974d8e9c
f6efb09c01e4cac6,win,Arnold Allen,Mads Burnell,0,0,29,20,0,6,1,0,Featherweight,SUB Guillotine Choke,3,2:41,f5990c11974d8e9c
52565f62fb3822db,win,Makwan Amirkhani,Jason Knight,0,2,27,29,3,0,0,1,Featherweight,S-DEC,3,5:00,f5990c11974d8e9c
9dcf8ce308eaa050,win,Claudio Silva,Nordine Taleb,0,0,18,6,1,1,1,0,Welterweight,SUB Rear Naked Choke,1,4:31,f5990c11974d8e9c
20b5de395c0f1375,win,Darren Stewart,Eric Spicely,1,0,34,15,0,0,0,0,Middleweight,KO/TKO Punch,2,1:47,f5990c11974d8e9c
8b1dc96a00a8e881,win,Tom Breese,Daniel Kelly,1,0,23,6,0,0,0,0,Middleweight,KO/TKO Punch,1,3:33,f5990c11974d8e9c
b3096e8dd4e90718,win,Lina Lansberg,Gina Mazany,0,0,40,38,1,2,0,0,Women's Bantamweight,U-DEC,3,5:00,f5990c11974d8e9c
3e9ddcd30fdc5d85,win,Carlo Pedersoli Jr.,Brad Scott,0,1,67,58,3,0,0,0,Welterweight,S-DEC,3,5:00,f5990c11974d8e9c
326c3eaa1e9e3dc4,win,Gillian Robertson,Molly McCann,0,0,17,10,2,0,1,0,Women's Flyweight,SUB Rear Naked Choke,2,2:05,f5990c11974d8e9c
f71d46f804307bd2,win,Elias Theodorou,Trevor Smith,0,0,77,41,0,3,0,0,Middleweight,U-DEC,3,5:00,f5990c11974d8e9c
47f42aa7cf851a29,win,Kamaru Usman,Demian Maia,1,0,66,27,0,0,0,0,Welterweight,U-DEC,5,5:00,3144121470023e9a
24f2d2dd9fea5d79,win,Tatiana Suarez,Alexa Grasso,0,0,2,6,2,0,1,0,Women's Strawweight,SUB Rear Naked Choke,1,2:44,3144121470023e9a
1290d7eb0fefd3f3,win,Dominick Reyes,Jared Cannonier,1,0,20,6,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,2:55,3144121470023e9a
db8887f2085f7971,win,Guido Cannetti,Diego Rivas,0,0,25,22,1,2,1,1,Bantamweight,U-DEC,3,5:00,3144121470023e9a
6222cdc86b12d251,win,Andrea Lee,Veronica Hardy,0,0,56,24,3,1,2,1,Women's Flyweight,U-DEC,3,5:00,3144121470023e9a
47c140debc977214,win,Vicente Luque,Chad Laprise,1,0,14,13,0,0,0,0,Welterweight,KO/TKO Punch,1,4:16,3144121470023e9a
df0d4130944776d9,win,Michel Prazeres,Zak Cummings,0,0,30,28,3,0,0,0,Welterweight,S-DEC,3,5:00,3144121470023e9a
49b47b5b5f15c7c0,win,Alexandre Pantoja,Brandon Moreno,0,0,79,45,0,2,0,0,Flyweight,U-DEC,3,5:00,3144121470023e9a
c571ac76ca45c1cb,win,Poliana Botelho,Syuri Kondo,1,0,9,2,0,0,0,0,Women's Strawweight,KO/TKO Kick,1,0:33,3144121470023e9a
79c22394d9c2144d,win,Gabriel Benitez,Humberto Bandenay,1,0,9,2,1,0,0,1,Featherweight,KO/TKO Slam,1,0:39,3144121470023e9a
53febf2fb416f9de,win,Enrique Barzola,Brandon Davis,0,0,51,29,10,0,1,0,Featherweight,U-DEC,3,5:00,3144121470023e9a
e6fdf9e67f84a0e0,win,Frankie Saenz,Henry Briones,1,0,66,44,4,0,0,1,Bantamweight,U-DEC,3,5:00,3144121470023e9a
866b2c2e354aa27b,win,Claudio Puelles,Felipe Silva,0,1,16,70,2,1,1,0,Lightweight,SUB Kneebar,3,2:23,3144121470023e9a
3454f5c7203467aa,win,Amanda Nunes,Raquel Pennington,0,0,124,64,3,1,0,0,Women's Bantamweight,KO/TKO Punches,5,2:36,67ec58d7cf599835
d86e31793564cd31,win,Kelvin Gastelum,Jacare Souza,1,0,53,64,0,1,0,1,Middleweight,S-DEC,3,5:00,67ec58d7cf599835
7ec70261afdecda8,win,Mackenzie Dern,Amanda Cooper,1,0,15,6,0,0,1,0,Women's Strawweight,SUB Rear Naked Choke,1,2:27,67ec58d7cf599835
b152646345037056,win,John Lineker,Brian Kelleher,2,0,102,50,0,1,1,0,Bantamweight,KO/TKO Punch,3,3:43,67ec58d7cf599835
7072a324a82c4297,win,Lyoto Machida,Vitor Belfort,1,0,11,2,0,0,0,0,Middleweight,KO/TKO Kick,2,1:00,67ec58d7cf599835
c8fdd3f7178fbfa4,win,Cezar Ferreira,Karl Roberson,0,0,5,4,2,0,1,0,Middleweight,SUB Arm Triangle,1,4:45,67ec58d7cf599835
3dcb1a7b081afbe1,win,Aleksei Oleinik,Junior Albini,0,0,10,10,0,1,1,0,Heavyweight,SUB Ezekiel Choke,1,1:45,67ec58d7cf599835
5ea39e0fc3b64e83,win,Davi Ramos,Nick Hein,0,0,6,1,1,0,1,0,Lightweight,SUB Rear Naked Choke,1,4:15,67ec58d7cf599835
6b325792b8fb1f46,win,Elizeu Zaleski dos Santos,Sean Strickland,1,0,15,14,0,0,0,0,Welterweight,KO/TKO Kick,1,3:40,67ec58d7cf599835
25da6035f591c245,win,Warlley Alves,Sultan Aliev,0,0,29,12,0,1,0,0,Welterweight,KO/TKO,2,5:00,67ec58d7cf599835
014f7dc96c90c199,win,Jack Hermansson,Thales Leites,0,0,35,11,3,3,1,3,Middleweight,KO/TKO Punches,3,2:10,67ec58d7cf599835
53d6a7634c7fc036,win,Ramazan Emeev,Alberto Mina,0,0,39,12,3,1,0,0,Welterweight,U-DEC,3,5:00,67ec58d7cf599835
5f1a828f8d4c3b01,win,Markus Perez,James Bochnovic,0,0,4,3,1,0,2,0,Middleweight,SUB Rear Naked Choke,1,4:28,67ec58d7cf599835
dbb0ca0198ac514a,win,Kevin Lee,Edson Barboza,0,0,142,51,4,0,0,0,Lightweight,KO/TKO,5,2:18,ad99fa5325519169
6d8ce1abde550bc6,win,Frankie Edgar,Cub Swanson,0,0,58,48,0,0,0,0,Featherweight,U-DEC,3,5:00,ad99fa5325519169
bef2a2e68fb4dfa8,win,Justin Willis,Chase Sherman,1,0,76,69,1,0,0,0,Heavyweight,U-DEC,3,5:00,ad99fa5325519169
62aab95c866a9c5b,win,David Branch,Thiago Santos,1,0,5,14,0,0,0,0,Middleweight,KO/TKO Punch,1,2:30,ad99fa5325519169
6dd0874dec826397,win,Aljamain Sterling,Brett Johns,0,0,89,27,3,1,0,0,Bantamweight,U-DEC,3,5:00,ad99fa5325519169
0f88658e787815c8,win,Dan Hooker,Jim Miller,1,0,24,10,0,1,0,0,Lightweight,KO/TKO Knee,1,3:00,ad99fa5325519169
ef86720364837f68,win,Ryan LaFlare,Alex Garcia,0,0,24,11,1,5,0,0,Welterweight,U-DEC,3,5:00,ad99fa5325519169
a017d5806eaa6018,win,Ricky Simon,Merab Dvalishvili,0,1,34,61,2,6,1,0,Bantamweight,SUB Guillotine Choke,3,5:00,ad99fa5325519169
dbed6292db8b0212,win,Siyar Bahadurzada,Luan Chagas,1,0,33,11,1,0,0,0,Welterweight,KO/TKO Kick,2,2:40,ad99fa5325519169
a22add1024153ddb,win,Corey Anderson,Patrick Cummins,0,0,64,31,12,0,0,0,Light Heavyweight,U-DEC,3,5:00,ad99fa5325519169
d2b5ce5548b71668,win,Anthony Rocco Martin,Keita Nakamura,0,0,56,24,0,2,2,0,Welterweight,U-DEC,3,5:00,ad99fa5325519169
bfae2fb50efbdb0f,win,Dustin Poirier,Justin Gaethje,0,0,174,115,0,0,0,0,Lightweight,KO/TKO Punch,4,0:33,620be7e0712d431b
e18a8b333529cc09,win,Alex Oliveira,Carlos Condit,0,0,9,12,3,1,1,1,Welterweight,SUB Guillotine Choke,2,3:17,620be7e0712d431b
b8b9a8e504d51ba5,win,Israel Adesanya,Marvin Vettori,0,0,57,46,0,2,0,0,Middleweight,S-DEC,3,5:00,620be7e0712d431b
57d05d28e3fbee4f,win,Michelle Waterson-Gomez,Cortney Casey,0,0,61,36,3,0,0,3,Women's Strawweight,S-DEC,3,5:00,620be7e0712d431b
5164f1c4103616fd,win,Antonio Carlos Junior,Tim Boetsch,0,0,31,7,1,0,1,0,Middleweight,SUB Rear Naked Choke,1,4:28,620be7e0712d431b
17c53d93d549cb03,win,Muslim Salikhov,Ricky Rainey,1,0,25,19,0,0,0,0,Welterweight,KO/TKO Punch,2,4:12,620be7e0712d431b
15aee8ad5d9e9d58,win,John Moraga,Wilson Reis,0,0,46,12,0,8,1,0,Flyweight,U-DEC,3,5:00,620be7e0712d431b
01c9acf719298187,win,Brad Tavares,Krzysztof Jotko,1,0,46,24,0,0,0,0,Middleweight,KO/TKO Punch,3,2:16,620be7e0712d431b
59363451049c929d,win,Gilbert Burns,Dan Moret,1,0,31,20,2,0,0,0,Lightweight,KO/TKO Punch,2,0:59,620be7e0712d431b
85060e6e71ed14e4,win,Lauren Mueller,Shana Dobson,0,0,58,68,2,1,0,0,Women's Flyweight,U-DEC,3,5:00,620be7e0712d431b
418a7100e490e791,win,Yushin Okami,Dhiego Lima,0,0,15,11,6,0,0,0,Welterweight,U-DEC,3,5:00,620be7e0712d431b
47fc0736929125bd,win,Adam Wieczorek,Arjan Bhullar,0,0,13,9,0,2,1,0,Heavyweight,SUB Omoplata,2,1:59,620be7e0712d431b
bd1e01de1f24962b,win,Alejandro Perez,Matthew Lopez,0,0,44,22,0,3,0,2,Bantamweight,KO/TKO Punches,2,3:42,620be7e0712d431b
4210f9b11debf1fc,win,Luke Sanders,Patrick Williams,1,0,59,61,0,1,0,0,Bantamweight,U-DEC,3,5:00,620be7e0712d431b
eab7b76e177e1903,win,Khabib Nurmagomedov,Al Iaquinta,0,0,134,41,6,0,1,0,Lightweight,U-DEC,5,5:00,49e7e05f902479ca
829b3ee4145a1ae6,win,Rose Namajunas,Joanna Jedrzejczyk,0,0,105,145,1,0,0,0,Women's Strawweight,U-DEC,5,5:00,49e7e05f902479ca
95edc0b6438f2592,win,Renato Moicano,Calvin Kattar,0,0,116,41,0,0,0,0,Featherweight,U-DEC,3,5:00,49e7e05f902479ca
6c5f7f98ec0b6f17,win,Zabit Magomedsharipov,Kyle Bochniak,0,0,97,43,5,0,0,0,Featherweight,U-DEC,3,5:00,49e7e05f902479ca
bab65d16fa74fc5b,win,Chris Gruetzemacher,Joe Lauzon,0,0,128,48,0,0,0,0,Lightweight,KO/TKO,2,5:00,49e7e05f902479ca
5315bd4542b21c4b,win,Karolina Kowalkiewicz,Felice Herrig,0,0,126,86,0,0,0,0,Women's Strawweight,S-DEC,3,5:00,49e7e05f902479ca
8803935990adafc1,win,Olivier Aubin-Mercier,Evan Dunham,1,0,13,4,0,0,0,0,Lightweight,KO/TKO Knees,1,0:53,49e7e05f902479ca
28f7ba820350e3a3,win,Ashlee Evans-Smith,Bec Rawlings,0,0,116,88,1,0,0,0,Women's Flyweight,U-DEC,3,5:00,49e7e05f902479ca
12563423bf15e75d,win,Devin Clark,Mike Rodriguez,0,0,50,40,7,0,0,0,Light Heavyweight,U-DEC,3,5:00,49e7e05f902479ca
e835e9a4564db497,win,Alexander Volkov,Fabricio Werdum,1,0,48,48,2,3,0,0,Heavyweight,KO/TKO Punch,4,1:38,eed2b71d77d95416
5f19b0135414b454,win,Jan Blachowicz,Jimi Manuwa,1,0,97,37,1,0,0,0,Light Heavyweight,U-DEC,3,5:00,eed2b71d77d95416
848e7af760788418,win,Tom Duquesnoy,Terrion Ware,0,0,67,85,0,2,0,0,Bantamweight,U-DEC,3,5:00,eed2b71d77d95416
